,seed,state,ideal_count,noise_count,ideal_time,noise_time,ideal_swaps_needed,noise_swaps_needed
0,0,101000,123,128,0.761272668838501,0.7061593532562256,68,68
1,0,011101,122,110,0.761272668838501,0.7061593532562256,68,68
2,0,010011,117,141,0.761272668838501,0.7061593532562256,68,68
3,0,111110,126,136,0.761272668838501,0.7061593532562256,68,68
4,0,010000,139,157,0.761272668838501,0.7061593532562256,68,68
5,0,010100,150,142,0.761272668838501,0.7061593532562256,68,68
6,0,110111,138,114,0.761272668838501,0.7061593532562256,68,68
7,0,001100,115,124,0.761272668838501,0.7061593532562256,68,68
8,0,001101,136,147,0.761272668838501,0.7061593532562256,68,68
9,0,111101,132,125,0.761272668838501,0.7061593532562256,68,68
10,0,100010,135,146,0.761272668838501,0.7061593532562256,68,68
11,0,101001,143,135,0.761272668838501,0.7061593532562256,68,68
12,0,000101,146,127,0.761272668838501,0.7061593532562256,68,68
13,0,011100,117,137,0.761272668838501,0.7061593532562256,68,68
14,0,100001,132,131,0.761272668838501,0.7061593532562256,68,68
15,0,110100,143,153,0.761272668838501,0.7061593532562256,68,68
16,0,111001,129,134,0.761272668838501,0.7061593532562256,68,68
17,0,000111,120,127,0.761272668838501,0.7061593532562256,68,68
18,0,010001,121,166,0.761272668838501,0.7061593532562256,68,68
19,0,100100,126,127,0.761272668838501,0.7061593532562256,68,68
20,0,010110,129,118,0.761272668838501,0.7061593532562256,68,68
21,0,111000,114,163,0.761272668838501,0.7061593532562256,68,68
22,0,000100,122,121,0.761272668838501,0.7061593532562256,68,68
23,0,101010,113,121,0.761272668838501,0.7061593532562256,68,68
24,0,011111,133,111,0.761272668838501,0.7061593532562256,68,68
25,0,000110,122,119,0.761272668838501,0.7061593532562256,68,68
26,0,100110,146,125,0.761272668838501,0.7061593532562256,68,68
27,0,110010,124,117,0.761272668838501,0.7061593532562256,68,68
28,0,001010,130,111,0.761272668838501,0.7061593532562256,68,68
29,0,000000,113,145,0.761272668838501,0.7061593532562256,68,68
30,0,110110,130,99,0.761272668838501,0.7061593532562256,68,68
31,0,001001,114,137,0.761272668838501,0.7061593532562256,68,68
32,0,011011,133,102,0.761272668838501,0.7061593532562256,68,68
33,0,001000,137,160,0.761272668838501,0.7061593532562256,68,68
34,0,110101,134,158,0.761272668838501,0.7061593532562256,68,68
35,0,101100,143,136,0.761272668838501,0.7061593532562256,68,68
36,0,001011,120,98,0.761272668838501,0.7061593532562256,68,68
37,0,111010,121,102,0.761272668838501,0.7061593532562256,68,68
38,0,100101,131,149,0.761272668838501,0.7061593532562256,68,68
39,0,000010,143,135,0.761272668838501,0.7061593532562256,68,68
40,0,101011,115,129,0.761272668838501,0.7061593532562256,68,68
41,0,000001,148,120,0.761272668838501,0.7061593532562256,68,68
42,0,110000,146,145,0.761272668838501,0.7061593532562256,68,68
43,0,011000,137,152,0.761272668838501,0.7061593532562256,68,68
44,0,001110,126,105,0.761272668838501,0.7061593532562256,68,68
45,0,010111,118,124,0.761272668838501,0.7061593532562256,68,68
46,0,110001,134,148,0.761272668838501,0.7061593532562256,68,68
47,0,011110,139,111,0.761272668838501,0.7061593532562256,68,68
48,0,001111,115,110,0.761272668838501,0.7061593532562256,68,68
49,0,010010,131,137,0.761272668838501,0.7061593532562256,68,68
50,0,111011,132,109,0.761272668838501,0.7061593532562256,68,68
51,0,110011,125,101,0.761272668838501,0.7061593532562256,68,68
52,0,111111,121,114,0.761272668838501,0.7061593532562256,68,68
53,0,100000,128,150,0.761272668838501,0.7061593532562256,68,68
54,0,011010,117,112,0.761272668838501,0.7061593532562256,68,68
55,0,010101,121,151,0.761272668838501,0.7061593532562256,68,68
56,0,101110,127,118,0.761272668838501,0.7061593532562256,68,68
57,0,101111,130,105,0.761272668838501,0.7061593532562256,68,68
58,0,011001,118,110,0.761272668838501,0.7061593532562256,68,68
59,0,100011,108,119,0.761272668838501,0.7061593532562256,68,68
60,0,111100,122,132,0.761272668838501,0.7061593532562256,68,68
61,0,100111,125,102,0.761272668838501,0.7061593532562256,68,68
62,0,101101,117,132,0.761272668838501,0.7061593532562256,68,68
63,0,000011,130,122,0.761272668838501,0.7061593532562256,68,68
0,1,101000,115,117,0.7593510150909424,0.7440857887268066,56,56
1,1,011101,118,133,0.7593510150909424,0.7440857887268066,56,56
2,1,010011,134,124,0.7593510150909424,0.7440857887268066,56,56
3,1,111110,126,110,0.7593510150909424,0.7440857887268066,56,56
4,1,010000,139,136,0.7593510150909424,0.7440857887268066,56,56
5,1,010100,131,114,0.7593510150909424,0.7440857887268066,56,56
6,1,110111,132,121,0.7593510150909424,0.7440857887268066,56,56
7,1,001100,122,130,0.7593510150909424,0.7440857887268066,56,56
8,1,001101,120,136,0.7593510150909424,0.7440857887268066,56,56
9,1,111101,133,133,0.7593510150909424,0.7440857887268066,56,56
10,1,100010,123,144,0.7593510150909424,0.7440857887268066,56,56
11,1,101001,136,160,0.7593510150909424,0.7440857887268066,56,56
12,1,000101,130,138,0.7593510150909424,0.7440857887268066,56,56
13,1,011100,129,108,0.7593510150909424,0.7440857887268066,56,56
14,1,100001,114,143,0.7593510150909424,0.7440857887268066,56,56
15,1,110100,117,128,0.7593510150909424,0.7440857887268066,56,56
16,1,111001,122,127,0.7593510150909424,0.7440857887268066,56,56
17,1,000111,108,126,0.7593510150909424,0.7440857887268066,56,56
18,1,010001,121,153,0.7593510150909424,0.7440857887268066,56,56
19,1,100100,130,135,0.7593510150909424,0.7440857887268066,56,56
20,1,010110,124,135,0.7593510150909424,0.7440857887268066,56,56
21,1,111000,117,136,0.7593510150909424,0.7440857887268066,56,56
22,1,000100,143,110,0.7593510150909424,0.7440857887268066,56,56
23,1,101010,143,105,0.7593510150909424,0.7440857887268066,56,56
24,1,011111,138,123,0.7593510150909424,0.7440857887268066,56,56
25,1,000110,135,117,0.7593510150909424,0.7440857887268066,56,56
26,1,100110,113,125,0.7593510150909424,0.7440857887268066,56,56
27,1,110010,114,136,0.7593510150909424,0.7440857887268066,56,56
28,1,001010,126,137,0.7593510150909424,0.7440857887268066,56,56
29,1,000000,113,142,0.7593510150909424,0.7440857887268066,56,56
30,1,110110,121,124,0.7593510150909424,0.7440857887268066,56,56
31,1,001001,146,142,0.7593510150909424,0.7440857887268066,56,56
32,1,011011,134,120,0.7593510150909424,0.7440857887268066,56,56
33,1,001000,122,132,0.7593510150909424,0.7440857887268066,56,56
34,1,110101,133,131,0.7593510150909424,0.7440857887268066,56,56
35,1,101100,126,133,0.7593510150909424,0.7440857887268066,56,56
36,1,001011,131,138,0.7593510150909424,0.7440857887268066,56,56
37,1,111010,122,127,0.7593510150909424,0.7440857887268066,56,56
38,1,100101,120,113,0.7593510150909424,0.7440857887268066,56,56
39,1,000010,128,114,0.7593510150909424,0.7440857887268066,56,56
40,1,101011,117,130,0.7593510150909424,0.7440857887268066,56,56
41,1,000001,148,142,0.7593510150909424,0.7440857887268066,56,56
42,1,110000,137,131,0.7593510150909424,0.7440857887268066,56,56
43,1,011000,150,126,0.7593510150909424,0.7440857887268066,56,56
44,1,001110,146,115,0.7593510150909424,0.7440857887268066,56,56
45,1,010111,125,142,0.7593510150909424,0.7440857887268066,56,56
46,1,110001,118,119,0.7593510150909424,0.7440857887268066,56,56
47,1,011110,130,131,0.7593510150909424,0.7440857887268066,56,56
48,1,001111,125,110,0.7593510150909424,0.7440857887268066,56,56
49,1,010010,146,141,0.7593510150909424,0.7440857887268066,56,56
50,1,111011,132,118,0.7593510150909424,0.7440857887268066,56,56
51,1,110011,129,113,0.7593510150909424,0.7440857887268066,56,56
52,1,111111,121,112,0.7593510150909424,0.7440857887268066,56,56
53,1,100000,137,156,0.7593510150909424,0.7440857887268066,56,56
54,1,011010,143,121,0.7593510150909424,0.7440857887268066,56,56
55,1,010101,117,120,0.7593510150909424,0.7440857887268066,56,56
56,1,101110,127,124,0.7593510150909424,0.7440857887268066,56,56
57,1,101111,130,114,0.7593510150909424,0.7440857887268066,56,56
58,1,011001,121,120,0.7593510150909424,0.7440857887268066,56,56
59,1,100011,143,153,0.7593510150909424,0.7440857887268066,56,56
60,1,111100,139,112,0.7593510150909424,0.7440857887268066,56,56
61,1,100111,115,139,0.7593510150909424,0.7440857887268066,56,56
62,1,101101,115,118,0.7593510150909424,0.7440857887268066,56,56
63,1,000011,132,129,0.7593510150909424,0.7440857887268066,56,56
0,2,101000,146,140,0.7518398761749268,0.7588999271392822,59,59
1,2,011101,133,124,0.7518398761749268,0.7588999271392822,59,59
2,2,010011,124,114,0.7518398761749268,0.7588999271392822,59,59
3,2,111110,130,113,0.7518398761749268,0.7588999271392822,59,59
4,2,010000,143,138,0.7518398761749268,0.7588999271392822,59,59
5,2,010100,130,128,0.7518398761749268,0.7588999271392822,59,59
6,2,110111,126,122,0.7518398761749268,0.7588999271392822,59,59
7,2,001100,114,130,0.7518398761749268,0.7588999271392822,59,59
8,2,001101,118,136,0.7518398761749268,0.7588999271392822,59,59
9,2,111101,133,116,0.7518398761749268,0.7588999271392822,59,59
10,2,100010,126,130,0.7518398761749268,0.7588999271392822,59,59
11,2,101001,121,116,0.7518398761749268,0.7588999271392822,59,59
12,2,000101,137,120,0.7518398761749268,0.7588999271392822,59,59
13,2,011100,120,125,0.7518398761749268,0.7588999271392822,59,59
14,2,100001,150,142,0.7518398761749268,0.7588999271392822,59,59
15,2,110100,126,103,0.7518398761749268,0.7588999271392822,59,59
16,2,111001,118,114,0.7518398761749268,0.7588999271392822,59,59
17,2,000111,114,126,0.7518398761749268,0.7588999271392822,59,59
18,2,010001,131,126,0.7518398761749268,0.7588999271392822,59,59
19,2,100100,115,121,0.7518398761749268,0.7588999271392822,59,59
20,2,010110,113,124,0.7518398761749268,0.7588999271392822,59,59
21,2,111000,120,120,0.7518398761749268,0.7588999271392822,59,59
22,2,000100,137,136,0.7518398761749268,0.7588999271392822,59,59
23,2,101010,131,121,0.7518398761749268,0.7588999271392822,59,59
24,2,011111,132,114,0.7518398761749268,0.7588999271392822,59,59
25,2,000110,123,133,0.7518398761749268,0.7588999271392822,59,59
26,2,100110,143,134,0.7518398761749268,0.7588999271392822,59,59
27,2,110010,146,112,0.7518398761749268,0.7588999271392822,59,59
28,2,001010,132,143,0.7518398761749268,0.7588999271392822,59,59
29,2,000000,113,148,0.7518398761749268,0.7588999271392822,59,59
30,2,110110,127,131,0.7518398761749268,0.7588999271392822,59,59
31,2,001001,121,137,0.7518398761749268,0.7588999271392822,59,59
32,2,011011,125,148,0.7518398761749268,0.7588999271392822,59,59
33,2,001000,148,141,0.7518398761749268,0.7588999271392822,59,59
34,2,110101,139,113,0.7518398761749268,0.7588999271392822,59,59
35,2,101100,136,132,0.7518398761749268,0.7588999271392822,59,59
36,2,001011,134,128,0.7518398761749268,0.7588999271392822,59,59
37,2,111010,125,127,0.7518398761749268,0.7588999271392822,59,59
38,2,100101,117,159,0.7518398761749268,0.7588999271392822,59,59
39,2,000010,128,133,0.7518398761749268,0.7588999271392822,59,59
40,2,101011,134,139,0.7518398761749268,0.7588999271392822,59,59
41,2,000001,139,138,0.7518398761749268,0.7588999271392822,59,59
42,2,110000,122,132,0.7518398761749268,0.7588999271392822,59,59
43,2,011000,130,137,0.7518398761749268,0.7588999271392822,59,59
44,2,001110,143,126,0.7518398761749268,0.7588999271392822,59,59
45,2,010111,121,139,0.7518398761749268,0.7588999271392822,59,59
46,2,110001,129,160,0.7518398761749268,0.7588999271392822,59,59
47,2,011110,115,114,0.7518398761749268,0.7588999271392822,59,59
48,2,001111,129,120,0.7518398761749268,0.7588999271392822,59,59
49,2,010010,135,146,0.7518398761749268,0.7588999271392822,59,59
50,2,111011,138,120,0.7518398761749268,0.7588999271392822,59,59
51,2,110011,130,117,0.7518398761749268,0.7588999271392822,59,59
52,2,111111,121,126,0.7518398761749268,0.7588999271392822,59,59
53,2,100000,122,140,0.7518398761749268,0.7588999271392822,59,59
54,2,011010,108,135,0.7518398761749268,0.7588999271392822,59,59
55,2,010101,117,146,0.7518398761749268,0.7588999271392822,59,59
56,2,101110,117,121,0.7518398761749268,0.7588999271392822,59,59
57,2,101111,132,106,0.7518398761749268,0.7588999271392822,59,59
58,2,011001,117,116,0.7518398761749268,0.7588999271392822,59,59
59,2,100011,143,111,0.7518398761749268,0.7588999271392822,59,59
60,2,111100,115,123,0.7518398761749268,0.7588999271392822,59,59
61,2,100111,122,108,0.7518398761749268,0.7588999271392822,59,59
62,2,101101,122,131,0.7518398761749268,0.7588999271392822,59,59
63,2,000011,146,123,0.7518398761749268,0.7588999271392822,59,59
