,seed,state,ideal_count,noise_count,ideal_time,noise_time,ideal_swaps_needed,noise_swaps_needed
0,0,010100,115,129,0.00042733192443847654,0.0004605722427368164,0,0
1,0,110001,143,137,0.00042733192443847654,0.0004605722427368164,0,0
2,0,011101,122,121,0.00042733192443847654,0.0004605722427368164,0,0
3,0,100101,131,124,0.00042733192443847654,0.0004605722427368164,0,0
4,0,001101,121,109,0.00042733192443847654,0.0004605722427368164,0,0
5,0,000001,148,139,0.00042733192443847654,0.0004605722427368164,0,0
6,0,101101,134,125,0.00042733192443847654,0.0004605722427368164,0,0
7,0,010011,120,129,0.00042733192443847654,0.0004605722427368164,0,0
8,0,100100,126,150,0.00042733192443847654,0.0004605722427368164,0,0
9,0,010000,137,135,0.00042733192443847654,0.0004605722427368164,0,0
10,0,111110,126,123,0.00042733192443847654,0.0004605722427368164,0,0
11,0,000011,130,123,0.00042733192443847654,0.0004605722427368164,0,0
12,0,011001,118,121,0.00042733192443847654,0.0004605722427368164,0,0
13,0,101001,134,165,0.00042733192443847654,0.0004605722427368164,0,0
14,0,101000,146,147,0.00042733192443847654,0.0004605722427368164,0,0
15,0,111101,132,120,0.00042733192443847654,0.0004605722427368164,0,0
16,0,111100,122,119,0.00042733192443847654,0.0004605722427368164,0,0
17,0,110111,130,120,0.00042733192443847654,0.0004605722427368164,0,0
18,0,100011,108,139,0.00042733192443847654,0.0004605722427368164,0,0
19,0,101010,124,102,0.00042733192443847654,0.0004605722427368164,0,0
20,0,000000,113,156,0.00042733192443847654,0.0004605722427368164,0,0
21,0,001000,139,137,0.00042733192443847654,0.0004605722427368164,0,0
22,0,110101,117,123,0.00042733192443847654,0.0004605722427368164,0,0
23,0,110011,115,142,0.00042733192443847654,0.0004605722427368164,0,0
24,0,010010,130,139,0.00042733192443847654,0.0004605722427368164,0,0
25,0,010110,126,121,0.00042733192443847654,0.0004605722427368164,0,0
26,0,101110,130,131,0.00042733192443847654,0.0004605722427368164,0,0
27,0,000111,120,131,0.00042733192443847654,0.0004605722427368164,0,0
28,0,010101,136,114,0.00042733192443847654,0.0004605722427368164,0,0
29,0,100110,146,112,0.00042733192443847654,0.0004605722427368164,0,0
30,0,011000,137,132,0.00042733192443847654,0.0004605722427368164,0,0
31,0,101111,138,93,0.00042733192443847654,0.0004605722427368164,0,0
32,0,000101,146,154,0.00042733192443847654,0.0004605722427368164,0,0
33,0,110000,123,130,0.00042733192443847654,0.0004605722427368164,0,0
34,0,010001,114,123,0.00042733192443847654,0.0004605722427368164,0,0
35,0,001001,121,162,0.00042733192443847654,0.0004605722427368164,0,0
36,0,001011,117,137,0.00042733192443847654,0.0004605722427368164,0,0
37,0,111011,132,131,0.00042733192443847654,0.0004605722427368164,0,0
38,0,111010,121,127,0.00042733192443847654,0.0004605722427368164,0,0
39,0,100000,128,158,0.00042733192443847654,0.0004605722427368164,0,0
40,0,101100,143,117,0.00042733192443847654,0.0004605722427368164,0,0
41,0,001111,118,99,0.00042733192443847654,0.0004605722427368164,0,0
42,0,101011,125,132,0.00042733192443847654,0.0004605722427368164,0,0
43,0,111001,129,122,0.00042733192443847654,0.0004605722427368164,0,0
44,0,000010,143,118,0.00042733192443847654,0.0004605722427368164,0,0
45,0,100010,135,133,0.00042733192443847654,0.0004605722427368164,0,0
46,0,010111,115,113,0.00042733192443847654,0.0004605722427368164,0,0
47,0,110110,127,115,0.00042733192443847654,0.0004605722427368164,0,0
48,0,011110,139,115,0.00042733192443847654,0.0004605722427368164,0,0
49,0,011111,133,100,0.00042733192443847654,0.0004605722427368164,0,0
50,0,100111,125,110,0.00042733192443847654,0.0004605722427368164,0,0
51,0,011100,117,109,0.00042733192443847654,0.0004605722427368164,0,0
52,0,001110,129,122,0.00042733192443847654,0.0004605722427368164,0,0
53,0,001010,131,129,0.00042733192443847654,0.0004605722427368164,0,0
54,0,100001,132,144,0.00042733192443847654,0.0004605722427368164,0,0
55,0,000100,122,120,0.00042733192443847654,0.0004605722427368164,0,0
56,0,110100,143,129,0.00042733192443847654,0.0004605722427368164,0,0
57,0,111000,114,147,0.00042733192443847654,0.0004605722427368164,0,0
58,0,110010,113,129,0.00042733192443847654,0.0004605722427368164,0,0
59,0,111111,121,124,0.00042733192443847654,0.0004605722427368164,0,0
60,0,000110,122,129,0.00042733192443847654,0.0004605722427368164,0,0
61,0,011010,117,127,0.00042733192443847654,0.0004605722427368164,0,0
62,0,011011,133,133,0.00042733192443847654,0.0004605722427368164,0,0
63,0,001100,150,146,0.00042733192443847654,0.0004605722427368164,0,0
0,1,010100,146,127,0.0009292316436767578,0.0015700531005859374,0,0
1,1,110001,108,134,0.0009292316436767578,0.0015700531005859374,0,0
2,1,011101,115,125,0.0009292316436767578,0.0015700531005859374,0,0
3,1,100101,146,134,0.0009292316436767578,0.0015700531005859374,0,0
4,1,001101,126,116,0.0009292316436767578,0.0015700531005859374,0,0
5,1,000001,143,143,0.0009292316436767578,0.0015700531005859374,0,0
6,1,101101,127,123,0.0009292316436767578,0.0015700531005859374,0,0
7,1,010011,117,132,0.0009292316436767578,0.0015700531005859374,0,0
8,1,100100,126,159,0.0009292316436767578,0.0015700531005859374,0,0
9,1,010000,148,130,0.0009292316436767578,0.0015700531005859374,0,0
10,1,111110,132,123,0.0009292316436767578,0.0015700531005859374,0,0
11,1,000011,131,128,0.0009292316436767578,0.0015700531005859374,0,0
12,1,011001,120,109,0.0009292316436767578,0.0015700531005859374,0,0
13,1,101001,113,160,0.0009292316436767578,0.0015700531005859374,0,0
