,seed,state,ideal_count,noise_count,ideal_time,noise_time,ideal_swaps_needed,noise_swaps_needed
0,0,010010,146,117,0.05021095275878906,0.04969143867492676,36,36
1,0,010001,122,160,0.05021095275878906,0.04969143867492676,36,36
2,0,100000,128,159,0.05021095275878906,0.04969143867492676,36,36
3,0,111100,122,123,0.05021095275878906,0.04969143867492676,36,36
4,0,000010,148,130,0.05021095275878906,0.04969143867492676,36,36
5,0,011000,150,126,0.05021095275878906,0.04969143867492676,36,36
6,0,100110,143,131,0.05021095275878906,0.04969143867492676,36,36
7,0,100001,135,123,0.05021095275878906,0.04969143867492676,36,36
8,0,000110,114,111,0.05021095275878906,0.04969143867492676,36,36
9,0,000111,120,111,0.05021095275878906,0.04969143867492676,36,36
10,0,101110,129,124,0.05021095275878906,0.04969143867492676,36,36
11,0,000001,143,152,0.05021095275878906,0.04969143867492676,36,36
12,0,111110,132,95,0.05021095275878906,0.04969143867492676,36,36
13,0,011001,129,114,0.05021095275878906,0.04969143867492676,36,36
14,0,000011,130,120,0.05021095275878906,0.04969143867492676,36,36
15,0,110010,131,148,0.05021095275878906,0.04969143867492676,36,36
16,0,100111,115,120,0.05021095275878906,0.04969143867492676,36,36
17,0,001011,117,146,0.05021095275878906,0.04969143867492676,36,36
18,0,010000,122,150,0.05021095275878906,0.04969143867492676,36,36
19,0,111010,134,133,0.05021095275878906,0.04969143867492676,36,36
20,0,010110,136,115,0.05021095275878906,0.04969143867492676,36,36
21,0,111001,130,127,0.05021095275878906,0.04969143867492676,36,36
22,0,100101,113,109,0.05021095275878906,0.04969143867492676,36,36
23,0,001000,139,155,0.05021095275878906,0.04969143867492676,36,36
24,0,011110,122,129,0.05021095275878906,0.04969143867492676,36,36
25,0,100100,123,139,0.05021095275878906,0.04969143867492676,36,36
26,0,101101,121,126,0.05021095275878906,0.04969143867492676,36,36
27,0,110011,125,116,0.05021095275878906,0.04969143867492676,36,36
28,0,001110,118,117,0.05021095275878906,0.04969143867492676,36,36
29,0,000100,137,129,0.05021095275878906,0.04969143867492676,36,36
30,0,110110,117,112,0.05021095275878906,0.04969143867492676,36,36
31,0,101001,124,177,0.05021095275878906,0.04969143867492676,36,36
32,0,101111,132,104,0.05021095275878906,0.04969143867492676,36,36
33,0,101011,125,137,0.05021095275878906,0.04969143867492676,36,36
34,0,010101,126,130,0.05021095275878906,0.04969143867492676,36,36
35,0,110001,146,163,0.05021095275878906,0.04969143867492676,36,36
36,0,110111,130,110,0.05021095275878906,0.04969143867492676,36,36
37,0,010111,115,125,0.05021095275878906,0.04969143867492676,36,36
38,0,101000,146,137,0.05021095275878906,0.04969143867492676,36,36
39,0,111011,138,139,0.05021095275878906,0.04969143867492676,36,36
40,0,010011,120,123,0.05021095275878906,0.04969143867492676,36,36
41,0,011100,117,129,0.05021095275878906,0.04969143867492676,36,36
42,0,100011,108,144,0.05021095275878906,0.04969143867492676,36,36
43,0,111111,121,94,0.05021095275878906,0.04969143867492676,36,36
44,0,001111,133,105,0.05021095275878906,0.04969143867492676,36,36
45,0,110100,143,112,0.05021095275878906,0.04969143867492676,36,36
46,0,011010,121,105,0.05021095275878906,0.04969143867492676,36,36
47,0,110101,127,124,0.05021095275878906,0.04969143867492676,36,36
48,0,011011,118,127,0.05021095275878906,0.04969143867492676,36,36
49,0,000101,130,111,0.05021095275878906,0.04969143867492676,36,36
50,0,011101,139,112,0.05021095275878906,0.04969143867492676,36,36
51,0,111101,126,92,0.05021095275878906,0.04969143867492676,36,36
52,0,001010,121,130,0.05021095275878906,0.04969143867492676,36,36
53,0,000000,113,163,0.05021095275878906,0.04969143867492676,36,36
54,0,110000,126,143,0.05021095275878906,0.04969143867492676,36,36
55,0,101010,134,117,0.05021095275878906,0.04969143867492676,36,36
56,0,101100,114,139,0.05021095275878906,0.04969143867492676,36,36
