,seed,state,ideal_count,noise_count,ideal_time,noise_time,ideal_swaps_needed,noise_swaps_needed
0,0,110101,115,120,0.0007113218307495117,0.001133890151977539,0,0
1,0,111011,138,115,0.0007113218307495117,0.001133890151977539,0,0
2,0,100001,130,140,0.0007113218307495117,0.001133890151977539,0,0
3,0,001110,114,142,0.0007113218307495117,0.001133890151977539,0,0
4,0,001100,137,155,0.0007113218307495117,0.001133890151977539,0,0
5,0,001000,139,137,0.0007113218307495117,0.001133890151977539,0,0
6,0,110000,122,122,0.0007113218307495117,0.001133890151977539,0,0
7,0,101000,131,132,0.0007113218307495117,0.001133890151977539,0,0
8,0,010010,126,124,0.0007113218307495117,0.001133890151977539,0,0
9,0,010110,143,128,0.0007113218307495117,0.001133890151977539,0,0
10,0,011110,122,120,0.0007113218307495117,0.001133890151977539,0,0
11,0,111110,126,128,0.0007113218307495117,0.001133890151977539,0,0
12,0,001101,118,116,0.0007113218307495117,0.001133890151977539,0,0
13,0,101111,132,109,0.0007113218307495117,0.001133890151977539,0,0
14,0,010000,122,123,0.0007113218307495117,0.001133890151977539,0,0
15,0,011101,122,123,0.0007113218307495117,0.001133890151977539,0,0
16,0,000111,143,140,0.0007113218307495117,0.001133890151977539,0,0
17,0,100111,115,124,0.0007113218307495117,0.001133890151977539,0,0
18,0,111111,121,125,0.0007113218307495117,0.001133890151977539,0,0
19,0,011100,117,104,0.0007113218307495117,0.001133890151977539,0,0
20,0,010001,146,117,0.0007113218307495117,0.001133890151977539,0,0
21,0,010100,115,129,0.0007113218307495117,0.001133890151977539,0,0
22,0,001011,134,142,0.0007113218307495117,0.001133890151977539,0,0
23,0,010011,131,123,0.0007113218307495117,0.001133890151977539,0,0
24,0,100011,108,145,0.0007113218307495117,0.001133890151977539,0,0
25,0,000101,114,170,0.0007113218307495117,0.001133890151977539,0,0
26,0,000011,132,128,0.0007113218307495117,0.001133890151977539,0,0
27,0,101100,117,130,0.0007113218307495117,0.001133890151977539,0,0
28,0,000110,123,139,0.0007113218307495117,0.001133890151977539,0,0
29,0,010111,117,126,0.0007113218307495117,0.001133890151977539,0,0
30,0,101010,124,103,0.0007113218307495117,0.001133890151977539,0,0
31,0,111010,130,109,0.0007113218307495117,0.001133890151977539,0,0
32,0,000010,128,129,0.0007113218307495117,0.001133890151977539,0,0
33,0,101001,117,155,0.0007113218307495117,0.001133890151977539,0,0
34,0,100101,120,127,0.0007113218307495117,0.001133890151977539,0,0
35,0,000001,148,135,0.0007113218307495117,0.001133890151977539,0,0
36,0,100010,135,131,0.0007113218307495117,0.001133890151977539,0,0
37,0,111100,139,115,0.0007113218307495117,0.001133890151977539,0,0
38,0,100100,130,160,0.0007113218307495117,0.001133890151977539,0,0
39,0,100110,113,121,0.0007113218307495117,0.001133890151977539,0,0
40,0,001001,121,169,0.0007113218307495117,0.001133890151977539,0,0
41,0,011010,143,118,0.0007113218307495117,0.001133890151977539,0,0
42,0,110100,126,124,0.0007113218307495117,0.001133890151977539,0,0
43,0,101110,121,143,0.0007113218307495117,0.001133890151977539,0,0
44,0,110111,130,118,0.0007113218307495117,0.001133890151977539,0,0
45,0,010101,136,111,0.0007113218307495117,0.001133890151977539,0,0
46,0,011001,121,105,0.0007113218307495117,0.001133890151977539,0,0
47,0,110010,146,116,0.0007113218307495117,0.001133890151977539,0,0
48,0,111001,118,108,0.0007113218307495117,0.001133890151977539,0,0
49,0,110001,120,115,0.0007113218307495117,0.001133890151977539,0,0
50,0,100000,143,147,0.0007113218307495117,0.001133890151977539,0,0
51,0,111000,129,136,0.0007113218307495117,0.001133890151977539,0,0
52,0,101011,125,133,0.0007113218307495117,0.001133890151977539,0,0
53,0,000000,113,163,0.0007113218307495117,0.001133890151977539,0,0
54,0,111101,133,118,0.0007113218307495117,0.001133890151977539,0,0
55,0,011111,132,104,0.0007113218307495117,0.001133890151977539,0,0
56,0,011000,150,123,0.0007113218307495117,0.001133890151977539,0,0
57,0,001111,129,111,0.0007113218307495117,0.001133890151977539,0,0
